year,mediation ID,lateral,negotiation ID,conflict locale,conflict sub-locale,locale Gleditsch ID,third_party_type,third_party_locale,third_party,third_party Gleditsch ID,location of neogitations,negotiation location Gleditsch ID,negotiation type,leading actor,leading actor 2,leading actor 3,good offices,mediation,hosting talks,negotiating and drafting,manipulating,humanitarian,witness/party to agreement,other,agreement,peace agreement,ceasfire agreement,agreement name,notes_1,source_1,note_2,source_2,note_3,source_3,note_4,source_4,note_5,source_5,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
2020,258,multilateral,,South Sudan,,SSD,state,african,Kenya,KEN,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Liberia,LBR,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Rwanda,RWA,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Sierra Leone,SIE,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,258,multilateral,,South Sudan,,SSD,state,african,Zimbabwe,ZIM,South Sudan,SSD,R,AU,,,1,0,0,0,0,0,0,0,0,0,0,,"""Juba, 20 February 2020: In line with its mandate to promote and enhance peace and security in the Continent, the African Union (AU) Peace and Security Council (PSC) undertook a field mission to the Republic of South Sudan from 18 to 20 February 2020. The Mission took place within the framework of the implementation of various decisions of the Council on the situation in South Sudan. In particular, the Council aimed at evaluating the status of implementation of the Revitalized Agreement on the Resolution of Conflict in the Republic of South Sudan (R-ARCSS) signed on 12 September 2018, given that the Revitalized Transitional Government of National Unity (R-TGONU) is to be formed on 22 February 2020. Furthermore, the Mission aimed at expressing AU’s solidarity with the People and Government of South Sudan during this critical period in the history of the country. In this light, it is worth noting that this is the fourth field mission of the AUPSC to the Republic of South Sudan since October 2016.

The PSC delegation was led by His Excellency Ambassador Mohamed Idriss Farah, Permanent Representative of the Republic of Djibouti to the African Union, in his capacity as the Chairperson of the PSC for the month of February 2020. The PSC delegation comprised representatives of the fifteen Member States, namely: Ambassadors of Algeria, Salah Francis Alhamdi; Angola, Francisco Da Cruz; Burundi, Joel Nkurabagaya; Equatorial Guinea, Cristantos Obama Ondo; Lesotho, Mafa Sejanamane; Morocco, Mohamed Arrouchi; Nigeria, Bankole Adeoye; and Togo, Sebade Toba; as well as Representatives from Gabon, Kenya, Liberia, Rwanda, Sierra Leone and Zimbabwe.""",https://reliefweb.int/report/south-sudan/au-peace-and-security-council-concludes-three-day-field-mission-republic-south,,,,,,,,,,,,,,,,,
2020,259,multilateral,,South Sudan,,SSD,global,international,UN,,South Sudan,SSD,G,UN,,,1,0,0,0,0,0,0,1,0,0,0,,"""Owiny-Kibul, some 60 kilometres from Magwi, towards the Ugandan border, used to be a peaceful village. That was before the Nyachigak military academy and training centre were established in the vicinity, about five years ago. A recent intervention by the United Nations Mission in South Sudan has now restored some of the harmony that had gone missing....Because of these tensions, the UN peacekeeping mission, in collaboration with Christian Relief Aid, a non-governmental organization based in Juba, organized a three-day forum in the area, attracting some 80 women, youth, elders, landlords, chiefs, religious leaders and military officers.

Those in attendance were taught conflict management skills, before moving on to identifying root causes of the bad blood and what to do to improve relations.""",https://reliefweb.int/report/south-sudan/calm-returns-owiny-kibul-unmiss-organises-military-civilians-dialogue-and,,,,,,,,,,,,,,,,,
2020,259,multilateral,,South Sudan,,SSD,nonstate,western,Christian Relief,,South Sudan,SSD,G,UN,,,1,0,0,0,0,0,0,1,0,0,0,,"""Owiny-Kibul, some 60 kilometres from Magwi, towards the Ugandan border, used to be a peaceful village. That was before the Nyachigak military academy and training centre were established in the vicinity, about five years ago. A recent intervention by the United Nations Mission in South Sudan has now restored some of the harmony that had gone missing....Because of these tensions, the UN peacekeeping mission, in collaboration with Christian Relief Aid, a non-governmental organization based in Juba, organized a three-day forum in the area, attracting some 80 women, youth, elders, landlords, chiefs, religious leaders and military officers.

Those in attendance were taught conflict management skills, before moving on to identifying root causes of the bad blood and what to do to improve relations.""",https://reliefweb.int/report/south-sudan/calm-returns-owiny-kibul-unmiss-organises-military-civilians-dialogue-and,,,,,,,,,,,,,,,,,
2020,260,multilateral,,South Sudan,,SSD,global,international,UN,,South Sudan,SSD,G,UN,,,1,0,0,0,1,1,0,0,0,0,0,,The UNMISS deployed peacekeepers in rural regions to prevent escalating intercommunal clashes and find peaceful resolutions.,https://reliefweb.int/report/south-sudan/unmiss-peacekeeping-patrol-investigates-intercommunal-clashes-jonglei,,https://reliefweb.int/report/south-sudan/unmiss-peacekeepers-respond-intercommunal-clashes-near-bentiu,,https://reliefweb.int/report/south-sudan/south-sudan-bachelet-calls-accountability-hundreds-reported-killed-intercommunal,,https://reliefweb.int/report/south-sudan/south-sudan-intercommunal-violence-dg-echo-msf-media-echo-daily-flash-15-june,,https://reliefweb.int/report/south-sudan/renewed-violence-and-delayed-implementation-peace-agreement-severely-threaten,,,,,,,,,
2020,261,multilateral,,South Sudan,,SSD,state,western,United Kingdom,UKG,,,G,Troika,,,0,0,0,0,1,0,0,0,0,0,0,,"As the main donors of the South Sudanese peace process, the Troika (US, UK, Norway) urged the South Sudanese government to appoint state governors to address the growing violence across South Sudan.",https://reliefweb.int/report/south-sudan/troika-calls-government-south-sudan-appoint-governors,,,,,,,,,,,,,,,,,
2020,261,multilateral,,South Sudan,,SSD,state,western,United States of America,USA,,,G,Troika,,,0,0,0,0,1,0,0,0,0,0,0,,"As the main donors of the South Sudanese peace process, the Troika (US, UK, Norway) urged the South Sudanese government to appoint state governors to address the growing violence across South Sudan.",https://reliefweb.int/report/south-sudan/troika-calls-government-south-sudan-appoint-governors,,,,,,,,,,,,,,,,,
